"","mz","mzmin","mzmax","rt","rtmin","rtmax","into","intb","maxo","sn","sample","ppm","mzminexp","mzmaxexp","ppmexp"
"CP027",477.093720543056,477.089617823744,477.097658500457,518.58100000002,502.61200000002,538.542,17136.0335376051,17091.905612277,1031.76037597656,56,1,8.42672662267641,477.084178668645,477.103262417467,39.9999999999235
"CP181",485.111033249903,485.107995532193,485.118467542056,814.005,806.02099999998,825.98200000002,27255.2252769222,27236.2623269221,3586.13403320312,3585,1,10.7934154716167,485.101331029238,485.120735470568,39.9999999999711
"CP399",488.965607319996,488.960940316462,488.967122545082,1535.60800000002,1518.64099999998,1553.57299999998,139120.423150384,137999.442987693,22322.15625,213,1,6.32174178266485,488.955828007849,488.975386632142,39.9999999999106
"CP643",490.80393480993,490.802351432961,490.805811943694,1916.86699999998,1885.92700000002,1941.81799999998,126946.33812281,126889.449069239,3090.97338867188,2970,1,3.52534941894214,490.794118731234,490.813750888626,39.9999999998484
"CP637",490.804074581964,490.801570164311,490.806630472163,1865.96599999998,1823.04700000002,1885.92700000002,81502.4675620813,81439.5875620813,2341.17993164062,2340,1,5.15512005099706,490.794258500473,490.813890663456,39.9999999998687
"CP645",490.804126771472,490.802493402619,490.805374919138,2016.675,2000.706,2033.64199999998,103563.424963833,103529.490903227,3846.95483398438,3846,1,2.93550559439378,490.794310688936,490.813942854007,39.9999999999728
"CP639",490.804316057792,490.802305729265,490.806032592997,2089.533,2088.53487499998,2138.43700000002,219280.123570174,219229.223402674,5500.845703125,5467,1,3.79669005529245,490.794499971471,490.814132144114,39.9999999999257
"CP638",490.804332974299,490.802099724916,490.806133970101,1981.743,1977.75100000002,1983.73900000002,20993.6078408205,20986.6218408205,3580.39331054688,3677,1,4.10983045014031,490.79451688764,490.814149060959,39.9999999999334
"CP644",490.804336150369,490.803625003913,490.80524405501,2354.019,2316.09100000002,2373.97999999998,425770.908744248,425712.021658041,8611.623046875,8611,1,1.64938548569471,490.794520063646,490.814152237092,39.9999999998222
"CP646",490.804367759765,490.803330578317,490.805811224374,2048.61199999998,2033.64199999998,2064.58099999998,110242.876895958,110210.9398637,4192.90673828125,4192,1,2.52712304535346,490.79455167241,490.814183847121,39.9999999999223
"CP640",490.804407727667,490.803069440708,490.805869385399,2179.35700000002,2178.35899999998,2180.355,15004.7652911633,15001.7712911633,5744.2177734375,6125,1,2.85240377492804,490.794591639512,490.814223815821,39.9999999999327
"CP642",490.804414749137,490.803225700841,490.805577308507,2389.94899999998,2373.97999999998,2399.92999999998,205173.324600926,205146.376524003,9096.5341796875,9096,1,2.39566678250412,490.794598660842,490.814230837432,39.999999999942
"CP647",490.804431022084,490.803375670989,490.805228238361,2203.311,2187.342,2219.27899999998,172469.97280377,172437.03777252,6125.8291015625,6099,1,1.88727653540546,490.794614933464,490.814247110705,39.9999999998182
"CP641",490.804518641664,490.803083207686,490.806691597793,2255.20900000002,2253.213,2292.13699999998,245136.165348381,245096.243297099,7404.37353515625,7403,1,3.67599519732658,490.794702551291,490.814334732037,39.9999999999574
"CP098",491.095468443007,491.092143787755,491.100169426198,685.25599999998,677.27200000002,695.23699999998,8144.82831416966,8117.2977289276,857.283813476562,43,1,8.17115913183694,491.085646533638,491.105290352376,40.0000000000278
"CP422",491.970027007,491.964624022272,491.974237424809,1551.57700000002,1544.59000000002,1560.55900000002,11378.5474368552,11364.5745618552,1711.03332519531,1710,1,9.77031323950827,491.96018760646,491.97986640754,39.9999999999607
"CP094",493.965312407206,493.963265399084,493.967203404737,640.344,612.39799999998,659.307,149592.790095924,141192.139949299,6222.15283203125,28,1,3.98611557734872,493.955433100958,493.975191713454,39.999999999859
"CP280",494.796845510049,494.795066721291,494.799824546344,1238.18299999998,1219.21999999998,1274.11300000002,67686.1323951915,65266.1241265434,2612.23608398438,21,1,4.80785709932722,494.786949573139,494.806741446959,39.9999999998716
"CP258",496.792526722832,496.790279094903,496.795475696499,1236.18700000002,1223.21200000002,1262.136,37830.8814397936,37100.2842885706,1966.20629882812,25,1,5.23015274699435,496.782590872297,496.802462573366,39.9999999999608
"CP524",502.930789846345,502.929814696481,502.932127174871,1760.17000000002,1746.19699999998,1790.11099999998,312066.778968642,309025.044907013,8711.1484375,62,1,2.29900260305286,502.920731230548,502.940848462142,39.9999999999232
"CP525",502.931150245804,502.930003730269,502.932144439489,1812.069,1792.107,1854.987,394076.06046317,389651.499319169,10058.181640625,72,1,2.12823287882318,502.921091622799,502.941208868809,39.9999999998584
"CP186",507.092675833204,507.090536973529,507.096807630091,815.00299999998,806.02099999998,826.98,24098.8170567479,24078.8561043669,1937.43933105469,1936,1,6.18294925289066,507.082533979687,507.10281768672,40.0000000000293
"CP295",512.807522450373,512.805854368369,512.808762599829,1236.18700000002,1221.216,1269.12199999998,95983.6569836906,94682.0583176441,3708.36474609375,43,1,2.83559750295161,512.797266299924,512.817778600822,39.999999999898
"CP091",513.078271931743,513.073428385039,513.082121016869,684.258,677.27200000002,692.24299999998,3709.27089107593,3697.29409107596,527.081848144531,526,1,8.47105822449405,513.068010366304,513.088533497181,39.9999999999084
"CP283",514.802785288154,514.801231754283,514.804324409384,1236.18700000002,1221.216,1262.136,81653.7881533145,81374.1925262557,3788.42749023438,96,1,3.00372801869549,514.792489232448,514.81308134386,39.9999999998995
"CP269",516.799205680014,516.797416165688,516.800817765232,1236.18700000002,1222.21399999998,1260.13999999998,61860.2265710059,61789.2802130153,3610.56689453125,167,1,3.29102628946157,516.788869695901,516.809541664128,39.9999999998714
"CP415",516.963990193804,516.959402368706,516.970675775984,1545.588,1539.6,1561.557,15483.0601498407,15388.973548891,1968.36743164062,49,1,10.9034744120454,516.953650914,516.974329473608,39.9999999999866
"CP260",518.794986198945,518.792435875383,518.797931671375,1236.18700000002,1222.21399999998,1260.13999999998,39366.4518722218,39205.1508471896,2001.31298828125,57,1,5.29669343211952,518.784610299221,518.805362098669,39.9999999999032
"CP118",518.963613121665,518.961689773117,518.967438301394,627.369,587.44699999998,670.28500000002,192907.688714359,177050.741560175,5912.29638671875,30,1,5.53846949108277,518.953233849403,518.973992393927,39.9999999999183
"CP408",518.974736936704,518.972387770448,518.978140801007,1543.59199999998,1529.62000000002,1559.56099999998,13968.7188181765,13902.9418417223,2455.07202148438,73,1,5.54268844792391,518.964357441965,518.985116431443,40.0000000000335
"CP245",519.7941920368,519.788407723889,519.799512859839,1236.18700000002,1224.21,1257.14599999998,9666.63575735908,9627.39818416263,620.970581054688,33,1,10.6822432036866,519.783796152959,519.804587920641,39.99999999992
"CP246",520.791700183183,520.787437489417,520.798035400685,1237.185,1223.21200000002,1259.142,16409.0883305564,16354.2687375443,1226.88000488281,54,1,10.1748081466815,520.78128434918,520.802116017187,39.9999999999551
"CP243",522.790022742294,522.786800110845,522.793699613551,1237.185,1228.20199999998,1242.17500000002,2660.23831944164,2651.25567658447,453.056335449219,452,1,6.59873219220319,522.779566941839,522.800478542748,40.0000000000135
"CP352",538.962064977818,538.955929163976,538.962787549347,1535.60800000002,1529.62000000002,1556.56699999998,84158.2929131851,83934.1388886446,15919.5986328125,256,1,6.36258636424553,538.951285736519,538.972844219118,39.9999999999055
"CP011",541.073716908786,541.068395767475,541.080812982836,516.58503124998,507.603,529.56,7702.94337249131,7668.61489178544,907.643310546875,43,1,11.4746059298888,541.062895434447,541.084538383124,39.9999999999873
"CP087",543.962113367865,543.960685336177,543.964105176925,617.38900000002,590.44099999998,636.35200000002,147417.01718885,137880.214625481,6336.787109375,27,1,3.14345490646332,543.951234125598,543.972992610133,39.9999999998696
"CP028",546.174636863232,546.169429017241,546.177813185305,518.58100000002,504.609,530.55799999998,28243.7487197218,28218.7977581834,2477.25415039062,2476,1,7.6753546376465,546.163713370494,546.185560355969,39.9999999998363
"CP033",547.171331433027,547.169511030943,547.172556812111,518.58100000002,502.61200000002,532.554,110095.15651974,110066.212586407,7611.32958984375,7610,1,2.78320609380357,547.160388006398,547.182274859656,40.000000000039
"CP024",548.174584957781,548.16913972849,548.177804225583,518.58100000002,506.60500000002,529.56,22696.6709070291,22674.7139505074,2003.56396484375,2003,1,7.90304524438923,548.163621466082,548.18554844948,40.0000000000091
"CP019",549.177089502323,549.173052076083,549.183272414986,517.58299999998,510.597,526.566,6533.33305476954,6508.73103935523,581.060668945312,30,1,9.30513954251331,549.166105960533,549.188073044113,39.9999999999761
"CP651",550.77071837984,550.768890055907,550.773179892893,2245.22899999998,2229.25999999998,2266.188,145326.788725583,145288.862671529,4871.97314453125,4871,1,3.8943945663174,550.759702965472,550.781733794207,39.9999999999802
"CP654",550.770943109833,550.769253008555,550.774259929273,2025.657,2007.69199999998,2046.61600000002,86943.7535169663,86903.8314656843,2939.63354492188,2676,1,4.54537478796079,550.759927690971,550.781958528695,40.0000000000139
"CP659",550.770977990053,550.767348591587,550.774275630109,1841.01499999998,1829.03800000002,1849.99699999998,12167.4106028138,12147.4496504329,936.125793457031,955,1,6.28849267525492,550.759962570493,550.781993409613,39.9999999999341
"CP662",550.770980563238,550.768848704175,550.772439320297,2193.33,2181.35299999998,2201.31499999998,70801.5605543701,70780.6004543701,4476.0576171875,4475,1,3.25962718517281,550.759965143627,550.78199598285,39.99999999986
"CP649",550.770982364019,550.768075702815,550.774949530095,1946.808,1924.851,1971.762,83868.2002404548,83820.2911340719,2317.1708984375,2316,1,6.24018648356725,550.759966944372,550.781997783666,39.9999999999439
"CP653",550.771021218043,550.76911767935,550.772001488671,2384.95900000002,2367.99199999998,2398.932,160727.267509082,160695.329444566,6529.41015625,6528,1,2.6179748116033,550.760005797619,550.782036638468,40.000000000038
"CP658",550.771058017078,550.769521571759,550.772900811172,2066.57687500002,2065.579125,2082.54587500002,44740.9883682158,44723.0235740981,3084.58129882812,3084,1,3.06773509893318,550.760042595918,550.782073438238,39.9999999999328
"CP652",550.771071228139,550.768926868924,550.773052285432,2340.04600000002,2320.083,2365.99600000002,232662.60816228,232615.697053584,6017.42822265625,5983,1,3.74512816937195,550.760055806715,550.782086649564,39.9999999998856
"CP656",550.771129517771,550.768825879316,550.773803429712,2148.41800000002,2133.447,2150.41399999998,56231.2710623478,56213.3060035243,3746.2724609375,3716,1,4.51871034045076,550.760114095181,550.782144940361,39.9999999999184
"CP661",550.771144203129,550.769282409745,550.773400090444,2167.38100000002,2157.40000000002,2181.35299999998,79079.484726442,79054.5336847753,3806.01879882812,3805,1,3.73810496649539,550.760128780245,550.782159626013,39.9999999999285
"CP650",550.771165457639,550.768824718863,550.772607881109,2114.484,2101.509,2131.45099999998,90498.3772400437,90467.4371733771,4023.12182617188,4022,1,3.43442293596912,550.760150034329,550.782180880948,39.9999999998737
"CP655",550.771201845514,550.768804931833,550.773489837314,1890.91699999998,1875.94699999998,1901.89600000002,35632.3972675671,35605.4502291056,2007.03063964844,2006,1,4.25304143086999,550.760186421477,550.782217269551,39.9999999999055
"CP657",550.77121586432,550.768863255969,550.773181464114,2302.11799999998,2266.188,2320.083,243314.419778037,243259.526722482,5565.775390625,5519,1,3.92014689654212,550.760200440003,550.782231288638,40.0000000000234
"CP648",550.771261450039,550.769224404905,550.774267967018,1861.974,1849.99699999998,1875.94699999998,27632.056802779,27605.1087258559,1642.76916503906,1642,1,4.57863587521794,550.76024602481,550.782276875268,40.0000000000133
"CP660",550.771370352127,550.768648073975,550.773521767574,1995.71599999998,1983.73900000002,2007.69199999998,48184.8302053384,48159.8791636717,2591.96020507812,2591,1,4.42442532505022,550.76035492472,550.782385779534,39.9999999999068
"CP255",556.761455101831,556.757054066049,556.767542589915,1236.18700000002,1222.21399999998,1263.13399999998,20154.6974323849,20095.8575484633,1020.10205078125,55,1,9.41922592701492,556.750319872728,556.772590330933,39.9999999999544
"CP182",567.113489855574,567.107000697623,567.116545828538,816.00100000002,806.02099999998,825.98200000002,11943.1419941431,11924.1790441431,1055.94128417969,1055,1,8.41553858797805,567.102147585777,567.124832125371,39.9999999998505
"CP084",568.960074874218,568.958450649683,568.962016667674,608.406,584.45299999998,627.369,150855.536515808,138242.858963458,7246.1708984375,30,1,3.13380336235644,568.948695672721,568.971454075716,39.9999999998717
"CP389",568.971941491686,568.968207985853,568.974135097689,1542.594,1531.61599999998,1548.58300000002,7645.96615184293,7617.71761843233,1674.69799804688,51,1,5.20861522671856,568.960562052856,568.983320930515,39.9999999999029
"CP279",572.773994776493,572.770828227486,572.777416790957,1237.185,1222.21399999998,1267.12600000002,41855.3311779234,41139.0447766886,2022.52807617188,31,1,5.75145129825098,572.762539296597,572.785450256388,39.9999999999547
"CP273",574.769523300897,574.766353538656,574.77263082654,1236.18700000002,1222.21399999998,1263.13399999998,50437.8532088413,49733.7453668986,2350.44458007812,35,1,5.46070001005384,574.758027910431,574.781018691363,39.9999999999221
"CP253",575.768395143872,575.764190895702,575.774452294302,1237.185,1224.21,1262.136,18922.8538141335,18737.2635594885,1289.76037597656,34,1,8.9110471216946,575.756879775969,575.779910511774,39.9999999999375
"CP266",576.766042174524,576.763471212634,576.768380554506,1237.185,1223.21200000002,1264.13200000002,43484.0299887753,43390.5036020797,2438.51782226562,90,1,4.2559213906447,576.754506853681,576.777577495368,39.9999999998592
"CP020",578.186315886539,578.177643383517,578.195724817187,518.58100000002,503.61100000002,529.56,9294.0330658709,9250.16354066193,968.529174804688,40,1,15.6363382986893,578.174752160221,578.197879612856,39.9999999999549
"CP250",578.761741421864,578.758464459277,578.763730230244,1236.18700000002,1224.21,1260.13999999998,26731.5319011114,26666.8410951193,1713.02563476562,75,1,4.54916988324239,578.750166187036,578.773316656692,39.9999999998679
"CP034",579.179394298684,579.176020519321,579.182996340451,517.58299999998,503.61100000002,532.554,35338.1952801779,35229.4047878575,2615.44799804688,85,1,6.02215928157059,579.167810710798,579.19097788657,39.9999999998248
"CP247",579.760732382617,579.756071760464,579.768514902307,1236.18700000002,1226.20600000002,1254.15199999998,9871.61625771114,9829.10977350278,772.640075683594,36,1,10.7312733930497,579.749137167969,579.772327597264,39.9999999999142
"CP025",580.183455066846,580.179193536707,580.188539423067,518.58100000002,507.603,529.56,10049.2187899246,10028.2598353792,846.065490722656,845,1,8.05425101174357,580.171851397745,580.195058735947,39.9999999998902
"CP248",580.756590330364,580.752730178802,580.760527717897,1237.185,1226.20600000002,1255.15000000002,12107.1715157175,12083.2178605451,1023.59790039062,1023,1,6.71325924239657,580.744975198557,580.76820546217,39.9999999999513
"CP384",584.967645334425,584.964565220429,584.975639626511,1542.594,1538.60200000002,1547.58499999998,6447.89893518936,6439.91404630051,1388.33544921875,1387,1,9.46582787147027,584.955945981519,584.979344687332,39.9999999998555
"CP219",586.326140140977,586.320449872343,586.32893509428,815.00299999998,804.024,835.965,51468.5344314795,49449.5886111628,3629.26000976562,29,1,7.23592328255646,586.314413618174,586.337866663779,39.9999999999442
"CP097",587.20680323227,587.203109411125,587.210517180302,686.25400000002,679.26799999998,692.24299999998,7193.23620828483,7181.25928520791,873.424011230469,872,1,6.30763228199712,587.195059096205,587.218547368335,39.9999999999656
"CP347",588.959944118396,588.958962265523,588.962132973061,1534.60999999998,1529.62000000002,1545.588,40467.1337641096,40456.1557641097,7935.2509765625,7934,1,2.6917853839581,588.948164919513,588.971723317278,40.0000000000399
"CP183",589.095988662003,589.090008077562,589.102774186083,816.999,806.02099999998,827.97799999998,10257.6678534144,10237.7069443235,1260.96984863281,1260,1,10.8353381851234,589.08420674223,589.107770581777,39.999999999957
"CP192",591.075071733569,591.070205785478,591.079720201249,816.999,806.02099999998,830.97199999998,15541.9557419769,15518.0027819769,1112.6875,1112,1,8.04839877850925,591.063250232134,591.086893235004,39.9999999999866
"CP085",593.958714537239,593.956386812093,593.96003319986,601.42000000002,573.474,623.37700000002,153843.778550566,143014.430627032,6307.19287109375,28,1,3.06956332002318,593.946835362948,593.97059371153,40.0000000000334
"CP481",597.044711539155,597.041470840912,597.04706459592,1779.13300000002,1753.18300000002,1820.05300000002,115048.795760589,114860.624697242,3520.54296875,102,1,4.6845360992436,597.032770644925,597.056652433386,39.99999999988
"CP176",612.135715811123,612.131554652839,612.139439454621,814.005,806.02099999998,823.98499999998,17497.8537926939,17480.8877926939,2398.37084960938,2397,1,6.4404033112571,612.123473096806,612.147958525439,39.9999999998847
"CP218",612.340652203972,612.338461015272,612.342075586405,816.00100000002,798.036,838.959,114778.005594255,109629.864609781,6935.5849609375,34,1,2.95143815844739,612.328405390928,612.352899017016,39.9999999998837
"CP490",613.022624240797,613.020262819891,613.02495516588,1795.10200000002,1782.12700000002,1819.05499999998,100119.804371936,100082.876371936,4145.3515625,4144,1,3.82722089132717,613.010363788312,613.034884693282,39.9999999998879
"CP193",613.056253537022,613.050972721655,613.06307026173,818.99500000002,807.01900000002,830.97199999998,10861.1856962785,10838.2307379452,982.225708007812,981,1,9.86658239365179,613.043992411952,613.068514662093,39.9999999999408
"CP214",614.322721677876,614.320527596913,614.326587720929,815.00299999998,804.024,835.965,72120.8029494954,69648.1341594871,5181.76708984375,37,1,4.93236193476504,614.310435223442,614.335008132309,39.999999999929
"CP360",615.304478457058,615.302601795898,615.307627345739,1538.60200000002,1531.61599999998,1547.58499999998,16377.5080351122,16033.3621846028,2150.283203125,22,1,4.08379104730539,615.292172367489,615.316784546627,39.9999999998931
"CP086",618.957612426462,618.955155482471,618.961079363754,599.424,575.47000000002,619.38499999998,113792.059370471,102985.198062226,4609.88916015625,20,1,4.78536911384503,618.945233274213,618.96999157871,39.9999999999491
"CP502",619.03611998137,619.033884314122,619.038333301021,1778.13499999998,1750.18900000002,1786.119,124121.090949774,124040.591759581,4681.05078125,185,1,3.59347924532877,619.02373925897,619.048500703769,39.9999999999057
"CP503",619.037214094925,619.035081034844,619.039044752714,1803.08599999998,1786.119,1831.03399999998,128704.161314965,128605.767939196,4806.31982421875,179,1,3.20151824427804,619.024833350643,619.049594839207,39.9999999999085
"CP482",620.039271201772,620.033390441011,620.043804600477,1799.094,1782.12700000002,1820.05300000002,33361.6228773725,33253.2696846714,1289.16027832031,38,1,8.39798376437432,620.026870416348,620.051671987196,39.9999999999058
"CP291",632.740473287703,632.737324874754,632.742764976528,1236.18700000002,1221.216,1265.13,45675.0787080563,45509.6849484611,1850.48193359375,60,1,4.2988413132725,632.727818478237,632.753128097169,39.9999999999673
"CP263",633.739784181658,633.734522988249,633.745701612055,1237.185,1221.216,1268.124,21110.6225529708,20889.0292235994,1151.20617675781,33,1,8.81956923448261,633.727109385974,633.752458977341,39.9999999999219
"CP179",634.117349309313,634.110639533902,634.123375574438,814.005,806.02099999998,824.98399999998,11856.0725289097,11838.1075815413,1173.76013183594,1173,1,10.0423372337409,634.104666962327,634.130031656299,40.000000000031
"CP270",634.737122271262,634.733391626093,634.741357606376,1237.185,1222.21399999998,1273.11499999998,42063.5522114957,41729.5208957137,1726.86645507812,34,1,6.27502315815716,634.724427528817,634.749817013707,39.999999999845
"CP489",635.002854213765,634.999669182368,635.008515317627,1788.11500000002,1755.18,1817.05900000002,52661.3203872914,52600.4394356785,1489.30603027344,1488,1,6.96542952527594,634.990154156681,635.015554270849,39.9999999999509
"CP254",636.733016962487,636.730038233559,636.735683608037,1237.185,1223.21200000002,1260.13999999998,27250.8739530426,27189.2933781491,1503.88745117188,74,1,4.43307817184658,636.720282302148,636.745751622826,39.9999999999059
"CP344",638.958672404768,638.956374202444,638.961789121296,1533.612,1529.62000000002,1538.60200000002,17414.1426594848,17406.1586594848,4464.24755859375,4463,1,4.23729975486385,638.94589323132,638.971451578216,39.9999999998657
"CP224",640.336357421481,640.335407255101,640.339318595743,816.00100000002,801.03,836.96299999998,134890.295403184,131440.313649049,8186,55,1,3.05412975301448,640.323550694332,640.349164148629,39.9999999999562
"CP244",640.725604354351,640.719687196908,640.731983476227,1237.185,1226.20600000002,1246.167,5400.5617930945,5383.59494309452,613.734680175781,613,1,9.5955891528618,640.712789842264,640.738418866438,39.9999999999197
"CP206",641.33906254583,641.330702883911,641.341973909209,815.00299999998,804.024,838.959,50770.7719522704,48567.1439646667,3202.41284179688,24,1,8.78710338737236,641.326235764579,641.351889327081,39.9999999999731
"CP217",642.320120729075,642.314508868135,642.32987875717,815.00299999998,796.03999999998,836.96299999998,61994.9371969746,58626.1024804655,3712.16870117188,25,1,11.9643527728576,642.30727432666,642.332967131489,39.9999999998668
"CP265",692.708436991173,692.7047534152,692.713792509102,1240.179,1224.21,1273.11499999998,25920.5044954918,25278.4918879683,1626.89819335938,26,1,6.5244577806202,692.694582822433,692.722291159912,39.999999999884
"CP172",694.138701192601,694.131651557651,694.143625111855,814.005,807.01900000002,822.987,8227.86534157292,8212.89534157294,1028.90222167969,1028,1,8.62475625027462,694.124818418577,694.152583966625,39.9999999999688
"CP264",694.703137050329,694.69839853199,694.707191431889,1236.18700000002,1224.21,1264.13200000002,21173.2324193861,21091.3321160581,1143.7119140625,46,1,6.32853044007454,694.689242987588,694.71703111307,39.9999999999057
"CP249",696.699647410387,696.692147988654,696.705678403147,1239.18100000002,1225.20799999998,1255.15000000002,11641.2486038628,11613.3027371961,910.433654785156,909,1,9.71036410255119,696.685713417438,696.713581403335,39.9999999999264
"CP099",706.306306011507,706.301290032542,706.311580424844,685.25599999998,677.27200000002,703.221,14616.5892984882,14499.5160269637,1610.59252929688,38,1,7.28465271671566,706.292179885387,706.320432137628,39.9999999998434
"CP101",707.308526299949,707.303449417855,707.317027342599,684.258,674.27800000002,702.22300000002,55803.012695912,55504.4145503584,6927.8857421875,115,1,9.59830416165473,707.294380129423,707.322672470475,39.9999999999344
"CP173",716.120107785202,716.113723396597,716.124366633915,815.00299999998,807.01900000002,824.98399999998,7613.02247673455,7597.05358784569,687.900817871094,687,1,7.43118172699771,716.105785383046,716.134430187357,39.9999999998269
"CP174",718.100192138999,718.094097728782,718.104574998838,816.00100000002,807.01900000002,825.98200000002,8274.67008138956,8257.70318665272,826.279846191406,825,1,7.29513107686919,718.085830135156,718.114554142842,40.0000000000312
"CP095",729.291686751836,729.286159149879,729.297535819967,684.258,675.276,691.24399999998,12897.9445300132,12850.6097249579,1668.15063476562,65,1,7.79980787827196,729.277100918101,729.306272585571,39.9999999998932
"CP141",730.95744149752,730.954526976099,730.959293408361,686.25400000002,664.29700000002,706.215,105174.337895138,97507.9434171528,5222.22412109375,27,1,3.26040340503333,730.94282234869,730.97206064635,39.9999999999232
"CP166",739.158306561846,739.155074119843,739.162887161634,814.005,809.01499999998,819.993,7665.01775251646,7655.03775251644,1200.13061523438,1199,1,5.28509368177172,739.143523395715,739.173089727977,39.9999999999647
"CP096",743.285374203202,743.280874239018,743.287741161349,684.258,678.27,691.24399999998,8001.00033973982,7989.02433973984,1035.75512695312,1035,1,4.61930408571886,743.270508495718,743.300239910686,39.9999999999202
"CP170",761.142116031071,761.131460039757,761.149598028933,814.005,807.01900000002,824.98399999998,8301.68373405723,8286.71290072393,1005.42608642578,1004,1,11.9149819689124,761.12689318875,761.157338873391,39.9999999999729
"CP168",800.102027353398,800.093289037532,800.111722425462,816.00100000002,807.01900000002,825.98200000002,5139.65606968206,5122.68917494522,590.416259765625,589,1,11.5193983391839,800.086025312851,800.118029393945,39.9999999999563
"CP167",821.163938901739,821.155876817208,821.170417770103,814.005,806.02099999998,819.993,4901.00637738738,4889.03037738737,650.633239746094,650,1,8.85386717878906,821.147515622961,821.180362180517,39.9999999999312
"CP187",822.082318765467,822.077629086321,822.089648597554,820.99099999998,809.01499999998,826.98,3217.41812225701,3199.51282063153,525.587890625,25,1,7.31040612302137,822.065877119091,822.098760411842,40.0000000000083
"CP483",827.0278610468,827.023250792024,827.032621036026,1770.15,1753.18300000002,1784.12299999998,32580.8317708044,32549.8917708044,1546.2470703125,1545,1,5.6650110858646,827.011320489579,827.044401604021,39.999999999998
"CP484",827.030254905301,827.025902470618,827.033987706759,1799.094,1784.12299999998,1819.05499999998,36141.9314127476,36107.9974698905,2066.09545898438,1589,1,4.88811388323145,827.013714300203,827.046795510399,39.9999999999867
"CP494",833.042989171698,833.036716296436,833.049765946899,1786.119,1750.18900000002,1821.051,97907.919466986,97838.055523324,2366.08813476562,2365,1,7.83251922955828,833.026328311915,833.059650031481,39.9999999998501
"CP184",845.123921182878,845.119607806401,845.130817144097,816.999,807.01900000002,825.98200000002,10337.309937826,10319.3449904576,897.569580078125,897,1,6.63177163444708,845.107018704454,845.140823661301,40.0000000000389
"CP491",849.012261172724,849.002263976184,849.016925010272,1789.113,1753.18300000002,1821.051,57204.0183977817,57138.1465154288,1468.34643554688,1467,1,8.63417099947105,848.995280927501,849.029241417947,40.0000000000245
"CP175",867.106966636585,867.10279799944,867.112413602332,815.00299999998,807.01900000002,822.987,6813.5878858557,6798.61788585572,839.467102050781,838,1,5.54464631329373,867.089624497252,867.124308775918,39.9999999999213
"CP110",888.940549722266,888.93571424016,888.946167457598,667.29100000002,630.363,697.233,53502.3369085078,51367.5810165061,1976.37463378906,21,1,5.87959309617383,888.922770911271,888.95832853326,40.0000000000268
"CP171",927.124900207147,927.118706165199,927.131272402757,817.99699999998,810.01300000002,827.97799999998,4345.0080883099,4323.75695283418,440.339691162109,25,1,6.77699280607623,927.106357709142,927.143442705151,39.9999999999884
"CP165",948.189387810025,948.182388985153,948.203865008264,813.00700000002,805.02199999998,816.999,2711.26191076858,2702.27916076857,487.133331298828,486,1,11.3247539926795,948.170424022269,948.208351597781,39.9999999998924
"CP169",972.149659985139,972.146306547501,972.153673186288,814.005,808.017,820.99099999998,6977.2965555312,6965.32055553121,1030.08312988281,1029,1,3.78883987252679,972.130216991939,972.169102978338,39.9999999999431
